"NAME","B25009_001E","B11002_001E","B23025_004E","B23025_006E","B19001_001E","B19001_002E","B19001_003E","B19001_004E","B19001_005E","B19001_006E","B19001_007E","B19001_008E","B19001_009E","B19001_010E","B19001_011E","B19001_012E","B19001_013E","B19001_014E","B19001_015E","B19001_016E","B19001_017E","B01001_003E","B01001_004E","B01001_005E","B01001_006E","B01001_007E","B01001_008E","B01001_009E","B01001_010E","B01001_011E","B01001_012E","B01001_013E","B01001_014E","B01001_015E","B01001_016E","B01001_017E","B01001_018E","B01001_019E","B01001_020E","B01001_021E","B01001_022E","B01001_023E","B01001_024E","B01001_025E","B01001_027E","B01001_028E","B01001_029E","B01001_030E","B01001_031E","state","county","tract","block group"
"Block Group 1, Census Tract 5079.06, Santa Clara County, California",478,1464,662,0,478,7,0,0,15,0,0,33,28,0,27,25,26,15,7,74,221,0,72,39,61,20,0,0,0,41,2,52,44,63,64,45,41,24,17,46,18,40,0,30,35,41,50,20,0,"06","085","507906","1"
"Block Group 2, Census Tract 5079.06, Santa Clara County, California",358,1187,460,0,358,9,8,0,24,0,0,8,0,9,17,23,9,53,29,52,117,10,23,55,25,7,0,0,19,9,0,10,70,51,78,43,0,14,9,0,8,17,51,8,21,61,35,94,32,"06","085","507906","2"
"Block Group 3, Census Tract 5068.04, Santa Clara County, California",396,1177,552,0,396,8,11,7,19,0,15,0,8,8,0,8,19,19,37,63,174,47,37,18,17,0,21,0,0,19,54,22,57,75,24,58,16,24,31,10,14,8,14,11,47,101,55,12,8,"06","085","506804","3"
"Block Group 1, Census Tract 5068.04, Santa Clara County, California",292,696,285,0,292,0,13,0,14,0,9,8,7,0,11,22,76,41,34,14,43,23,0,28,33,7,0,0,10,0,43,21,14,24,38,39,0,8,0,7,9,6,23,9,0,28,43,50,0,"06","085","506804","1"
"Block Group 2, Census Tract 5068.04, Santa Clara County, California",402,1225,541,0,402,7,7,0,19,13,0,0,7,0,6,20,23,62,42,23,173,89,59,113,0,9,7,0,8,0,26,65,29,70,44,16,0,27,17,10,9,24,19,12,20,62,50,16,13,"06","085","506804","2"
"Block Group 4, Census Tract 5068.04, Santa Clara County, California",197,510,336,0,197,8,0,6,0,0,0,9,0,0,0,0,6,12,15,34,107,35,34,0,0,0,0,0,23,0,8,0,25,49,26,13,16,10,25,6,9,0,6,0,0,0,6,17,19,"06","085","506804","4"
"Block Group 3, Census Tract 5073.01, Santa Clara County, California",350,1048,359,0,350,23,10,0,0,0,0,17,13,0,0,0,13,44,0,12,218,0,85,22,0,0,0,0,13,0,19,0,19,76,86,39,10,25,0,0,17,29,0,0,21,33,100,0,67,"06","085","507301","3"
"Block Group 5, Census Tract 5073.01, Santa Clara County, California",483,1317,577,0,483,0,0,0,0,0,0,0,0,20,20,50,14,18,63,34,264,0,47,19,20,0,0,0,2,18,51,2,20,13,41,145,0,26,35,49,50,88,14,0,0,26,43,0,0,"06","085","507301","5"
"Block Group 4, Census Tract 5073.01, Santa Clara County, California",274,1018,370,0,274,0,0,0,0,0,0,14,0,0,10,18,37,0,14,85,96,25,24,44,21,0,17,0,23,55,0,27,24,68,53,58,0,25,0,14,0,0,0,18,26,78,52,0,14,"06","085","507301","4"
"Block Group 6, Census Tract 5073.01, Santa Clara County, California",696,1338,363,0,696,16,186,55,10,26,0,0,0,81,0,0,27,31,46,120,98,48,68,64,0,0,0,0,0,14,64,0,16,28,64,27,0,20,18,10,19,33,42,95,0,16,28,0,0,"06","085","507301","6"
"Block Group 1, Census Tract 5073.01, Santa Clara County, California",195,620,294,0,195,0,0,0,18,0,0,0,0,13,13,0,32,0,27,0,92,14,0,0,32,11,0,41,0,19,0,13,0,46,69,0,0,0,16,14,0,40,10,0,0,0,69,0,0,"06","085","507301","1"
"Block Group 2, Census Tract 5073.01, Santa Clara County, California",460,1267,565,0,460,0,0,0,0,0,0,0,0,0,19,33,15,29,34,134,196,21,120,36,47,16,0,0,19,0,13,20,35,82,43,19,31,19,0,33,33,19,42,11,42,11,28,0,0,"06","085","507301","2"
"Block Group 2, Census Tract 5079.03, Santa Clara County, California",1062,3112,1470,0,1062,68,13,0,0,0,15,21,12,11,46,38,71,128,105,172,362,47,90,118,63,9,0,0,80,88,67,33,72,153,153,122,47,51,49,69,42,71,53,12,26,58,132,89,21,"06","085","507903","2"
"Block Group 1, Census Tract 5079.03, Santa Clara County, California",531,1838,805,0,531,9,9,0,0,0,0,0,0,0,0,47,33,35,30,93,275,30,65,81,92,0,0,0,27,0,37,70,63,79,119,68,35,36,0,9,26,10,32,25,18,52,93,95,0,"06","085","507903","1"
"Block Group 1, Census Tract 5081.02, Santa Clara County, California",1158,3076,1600,0,1158,0,0,0,64,0,10,8,54,19,5,77,116,171,68,135,431,165,99,53,25,0,0,0,72,85,202,180,186,100,140,72,34,0,0,17,21,33,12,11,119,164,92,70,9,"06","085","508102","1"
"Block Group 5, Census Tract 5084.01, Santa Clara County, California",448,1438,728,0,448,16,14,0,14,0,32,0,0,0,23,17,20,32,23,42,215,36,66,66,39,0,18,0,32,15,11,54,55,101,23,61,20,34,39,7,31,0,0,0,73,48,48,31,1,"06","085","508401","5"
"Block Group 6, Census Tract 5084.01, Santa Clara County, California",606,1347,650,0,606,19,20,41,0,14,0,35,17,0,30,39,84,18,0,137,152,56,58,28,39,0,0,0,0,63,37,54,173,34,26,12,10,0,0,0,15,0,11,17,33,110,70,16,0,"06","085","508401","6"
"Block Group 3, Census Tract 5084.01, Santa Clara County, California",528,1621,663,0,528,20,0,14,0,0,37,0,0,18,0,24,30,73,18,83,211,127,89,64,16,8,0,0,13,33,39,155,111,46,11,42,2,19,18,0,52,24,11,11,70,69,51,33,0,"06","085","508401","3"
"Block Group 4, Census Tract 5084.01, Santa Clara County, California",245,831,337,0,245,0,0,10,0,0,11,0,0,0,14,0,10,25,0,44,131,0,19,45,48,0,0,0,0,19,17,12,17,78,14,37,0,5,0,0,28,0,6,15,76,71,23,47,0,"06","085","508401","4"
"Block Group 1, Census Tract 5084.01, Santa Clara County, California",273,580,304,0,273,17,8,14,0,0,14,0,34,0,11,11,0,0,28,49,87,18,18,0,0,0,0,0,14,10,0,85,38,22,0,17,33,12,0,0,22,34,10,0,18,37,0,0,0,"06","085","508401","1"
"Block Group 2, Census Tract 5084.01, Santa Clara County, California",374,1193,651,0,374,31,11,0,0,0,0,11,0,0,0,14,13,14,14,156,110,110,38,63,24,18,0,18,0,21,0,70,95,11,43,40,11,11,0,17,11,14,0,0,18,46,0,14,15,"06","085","508401","2"
"Block Group 1, Census Tract 5084.03, Santa Clara County, California",259,795,330,0,259,0,0,0,0,8,0,0,8,0,8,16,45,8,0,63,103,25,55,44,7,13,0,0,13,9,11,38,54,30,31,11,0,0,9,0,38,27,8,8,42,11,21,0,0,"06","085","508403","1"
"Block Group 3, Census Tract 5084.03, Santa Clara County, California",395,1143,623,0,395,6,0,8,0,0,0,28,0,0,8,15,8,45,36,45,196,28,24,62,24,27,22,0,0,11,15,55,25,78,74,56,8,7,0,8,0,17,8,14,34,48,24,40,25,"06","085","508403","3"
"Block Group 2, Census Tract 5084.03, Santa Clara County, California",415,1111,531,0,415,0,0,14,0,7,0,0,7,15,7,66,57,29,8,37,168,43,37,19,19,6,0,0,0,0,88,25,35,33,52,23,6,36,0,11,49,0,22,40,29,49,63,9,0,"06","085","508403","2"
"Block Group 1, Census Tract 5085.03, Santa Clara County, California",740,1981,1002,0,740,16,26,0,0,15,56,0,0,17,49,94,73,135,39,98,122,73,86,68,45,0,9,29,31,87,66,143,98,64,26,78,14,22,15,13,19,17,0,87,123,26,14,0,14,"06","085","508503","1"
"Block Group 2, Census Tract 5085.03, Santa Clara County, California",574,1600,835,0,574,10,47,0,0,37,0,0,0,0,0,0,38,65,91,143,143,76,95,40,39,11,0,0,0,47,102,80,116,20,56,84,0,0,0,23,17,5,38,8,120,114,28,30,0,"06","085","508503","2"
"Block Group 3, Census Tract 5085.03, Santa Clara County, California",1362,3768,1636,0,1362,23,52,0,20,7,51,28,0,15,65,49,220,124,175,206,327,197,170,90,20,0,0,0,0,167,221,256,293,111,64,11,34,69,35,46,22,16,39,25,195,162,194,16,14,"06","085","508503","3"
"Block Group 2, Census Tract 5086.01, Santa Clara County, California",568,1615,749,0,568,0,13,0,23,9,29,0,0,12,40,24,18,27,55,96,222,37,79,73,16,0,0,0,0,9,40,44,60,104,36,61,8,13,27,10,33,28,24,16,56,106,46,26,10,"06","085","508601","2"
"Block Group 3, Census Tract 5086.01, Santa Clara County, California",494,1561,770,0,494,8,35,0,15,16,0,0,0,10,44,53,44,71,38,31,129,45,92,109,0,23,0,15,28,0,32,68,73,47,65,16,34,26,0,41,14,20,20,11,33,72,25,0,20,"06","085","508601","3"
"Block Group 1, Census Tract 5086.01, Santa Clara County, California",289,716,473,0,289,0,8,16,21,26,0,0,12,0,0,24,0,34,50,12,86,12,8,0,60,9,0,0,0,63,58,7,58,48,26,23,0,42,8,0,0,8,0,0,0,18,36,7,0,"06","085","508601","1"
"Block Group 2, Census Tract 5091.02, Santa Clara County, California",1317,2844,1947,0,1317,0,0,0,15,34,0,0,15,14,59,50,94,227,140,267,402,104,20,23,11,0,0,0,91,397,470,262,71,44,71,0,11,0,29,0,0,0,0,0,156,52,37,10,0,"06","085","509102","2"
"Block Group 1, Census Tract 5091.02, Santa Clara County, California",974,2024,1088,0,974,60,33,16,0,12,31,15,0,0,30,17,117,139,51,179,274,58,0,20,0,0,0,28,0,82,141,95,82,57,86,135,52,0,0,0,44,27,17,17,87,90,14,16,24,"06","085","509102","1"
"Block Group 4, Census Tract 5091.05, Santa Clara County, California",715,1717,1086,0,715,60,0,0,0,0,0,0,37,0,22,0,100,98,17,84,297,150,125,60,35,0,0,0,113,214,184,81,84,13,52,23,0,0,12,0,0,14,0,0,0,28,0,0,0,"06","085","509105","4"
"Block Group 1, Census Tract 5091.05, Santa Clara County, California",1044,2205,1121,0,1044,19,0,0,52,28,57,34,67,39,16,113,162,45,24,197,191,19,71,30,41,40,0,0,52,116,84,72,21,113,101,45,16,110,0,28,80,57,0,26,38,57,18,17,13,"06","085","509105","1"
"Block Group 2, Census Tract 5091.05, Santa Clara County, California",854,1949,1170,0,854,29,0,0,14,0,58,15,27,9,154,23,58,126,111,93,137,40,56,55,15,0,0,0,0,90,221,91,36,29,11,104,27,0,2,46,14,18,0,0,27,141,60,6,0,"06","085","509105","2"
"Block Group 3, Census Tract 5091.05, Santa Clara County, California",584,1235,649,0,584,10,62,11,0,17,11,1,9,0,0,67,32,96,67,54,147,76,0,21,0,0,0,0,13,60,53,55,46,27,55,15,32,28,18,46,12,0,17,21,0,39,17,0,0,"06","085","509105","3"
"Block Group 1, Census Tract 5092.01, Santa Clara County, California",545,1335,846,0,545,0,0,0,0,35,0,0,16,20,35,0,31,65,90,80,173,37,17,26,37,81,76,0,33,201,69,26,59,73,27,66,0,16,0,15,34,0,0,0,14,13,42,0,9,"06","085","509201","1"
"Block Group 2, Census Tract 5092.01, Santa Clara County, California",619,1018,721,0,619,0,40,21,15,89,45,17,0,0,0,31,50,57,30,69,155,0,11,9,0,0,0,0,81,95,85,41,24,42,20,19,38,17,0,18,16,0,0,0,32,11,19,0,0,"06","085","509201","2"
"Block Group 3, Census Tract 5092.01, Santa Clara County, California",804,1488,969,0,804,36,0,49,0,14,0,15,0,0,56,26,56,172,37,138,205,25,0,0,0,0,0,0,15,241,188,59,45,0,63,0,62,42,0,0,57,41,0,0,21,20,0,0,0,"06","085","509201","3"
"Block Group 4, Census Tract 5092.01, Santa Clara County, California",491,1191,654,49,491,30,0,0,25,0,0,17,32,0,43,37,58,37,78,26,108,0,87,14,45,16,0,0,21,156,72,48,27,14,54,38,41,25,0,0,0,12,46,0,0,20,14,0,0,"06","085","509201","4"
"Block Group 2, Census Tract 5100.02, Santa Clara County, California",383,1062,537,0,383,21,0,0,0,0,0,0,0,0,28,50,10,10,14,27,223,16,31,14,7,7,0,0,17,11,0,0,40,44,35,140,9,26,0,30,27,0,5,19,17,67,71,12,10,"06","085","510002","2"
"Block Group 3, Census Tract 5100.02, Santa Clara County, California",365,1184,499,0,365,0,0,10,0,0,0,6,0,10,11,9,30,31,17,47,194,46,28,52,57,7,0,0,10,11,31,24,31,46,57,36,26,25,10,48,25,11,24,2,22,32,48,32,0,"06","085","510002","3"
"Block Group 1, Census Tract 5100.02, Santa Clara County, California",493,1384,627,0,493,10,0,10,0,11,10,17,0,7,20,30,47,18,20,60,233,43,30,51,55,0,0,0,10,13,11,30,38,74,23,87,15,26,35,20,0,21,10,21,24,63,71,30,0,"06","085","510002","1"
"Block Group 3, Census Tract 5105, Santa Clara County, California",757,1943,753,0,757,17,13,0,28,0,18,0,0,6,31,38,59,55,56,68,368,32,68,78,39,32,0,0,9,13,8,0,63,139,43,88,24,61,24,32,48,15,59,35,23,109,47,81,15,"06","085","510500","3"
"Block Group 1, Census Tract 5105, Santa Clara County, California",458,1256,530,0,458,23,0,6,29,11,9,5,0,7,10,20,7,41,35,38,217,15,119,54,8,0,0,0,0,0,8,70,53,73,33,11,4,34,12,15,56,8,7,0,58,92,44,19,0,"06","085","510500","1"
"Block Group 2, Census Tract 5105, Santa Clara County, California",566,1585,566,0,566,8,0,0,8,0,22,0,8,15,17,10,16,112,40,30,280,43,62,46,39,0,0,11,13,16,15,9,55,53,61,79,35,15,32,33,38,48,15,58,0,73,70,64,8,"06","085","510500","2"
"Block Group 1, Census Tract 5109, Santa Clara County, California",643,1495,855,0,643,0,0,14,0,0,0,31,39,48,33,18,61,27,33,65,274,0,143,91,0,41,0,13,29,16,35,0,105,14,40,103,13,22,18,54,19,0,0,19,12,0,49,15,38,"06","085","510900","1"
"Block Group 2, Census Tract 5109, Santa Clara County, California",828,2258,973,0,828,14,15,52,13,60,0,15,0,20,36,91,63,87,43,72,247,30,71,72,23,57,49,0,30,98,64,183,38,70,111,106,15,63,0,0,40,37,38,0,142,75,82,0,16,"06","085","510900","2"
"Block Group 3, Census Tract 5109, Santa Clara County, California",551,1680,677,0,551,16,0,0,15,0,0,15,20,0,34,0,70,48,45,17,271,84,60,111,69,30,0,25,33,75,16,15,63,47,58,83,0,58,0,25,0,32,19,17,15,27,72,55,14,"06","085","510900","3"
"Block Group 1, Census Tract 5026.03, Santa Clara County, California",268,571,370,0,268,31,14,7,10,0,0,15,0,14,38,0,31,18,6,38,46,22,6,0,0,9,0,0,26,7,49,22,16,27,51,31,24,0,9,15,0,7,0,0,13,7,8,0,7,"06","085","502603","1"
"Block Group 3, Census Tract 5026.03, Santa Clara County, California",330,788,402,0,330,0,8,7,0,0,14,7,8,0,17,29,26,0,44,40,130,0,0,38,10,4,0,0,0,13,6,27,24,21,64,6,28,12,25,17,24,14,8,7,28,6,95,27,5,"06","085","502603","3"
"Block Group 2, Census Tract 5026.03, Santa Clara County, California",369,1050,629,0,369,0,11,0,7,24,10,0,0,0,8,18,49,17,20,87,118,58,59,18,5,0,0,0,27,0,25,26,71,9,26,63,49,0,0,0,0,10,8,0,38,7,51,17,0,"06","085","502603","2"
"Block Group 2, Census Tract 5117.01, Santa Clara County, California",783,2168,956,0,783,0,0,7,0,4,0,0,9,12,13,21,61,65,39,49,503,81,41,49,0,24,0,13,6,41,57,64,39,120,88,57,33,68,17,86,35,121,48,0,11,84,149,67,0,"06","085","511701","2"
"Block Group 1, Census Tract 5117.01, Santa Clara County, California",442,1298,656,0,442,10,0,4,12,43,0,0,11,0,11,0,10,29,31,79,202,11,58,85,35,17,0,17,9,40,15,64,11,39,38,71,0,47,14,53,39,30,25,0,0,11,0,57,19,"06","085","511701","1"
"Block Group 3, Census Tract 5117.01, Santa Clara County, California",338,1041,488,0,338,29,0,0,15,0,0,0,6,0,11,11,0,26,17,8,215,0,49,53,42,5,0,2,0,13,20,27,38,51,19,75,0,28,7,14,15,27,0,17,0,40,62,33,14,"06","085","511701","3"
"Block Group 2, Census Tract 5120.05, Santa Clara County, California",251,612,367,0,251,0,0,20,0,0,0,0,0,24,18,0,28,41,39,14,67,0,15,0,0,0,0,23,0,0,15,16,0,39,33,40,0,9,0,18,21,8,0,24,16,0,32,0,0,"06","085","512005","2"
"Block Group 5, Census Tract 5120.05, Santa Clara County, California",758,2566,1444,0,758,0,0,21,30,43,0,0,43,27,85,157,26,37,56,162,71,42,37,60,72,0,48,6,38,50,81,123,12,271,142,67,65,9,0,11,25,16,37,21,64,47,218,27,50,"06","085","512005","5"
"Block Group 1, Census Tract 5120.05, Santa Clara County, California",492,1664,911,0,492,0,0,12,0,0,0,0,0,0,0,0,0,161,11,166,142,0,0,144,100,37,0,46,0,59,12,35,107,73,92,60,0,32,18,37,18,21,0,0,37,97,52,72,19,"06","085","512005","1"
"Block Group 3, Census Tract 5120.05, Santa Clara County, California",277,857,352,0,277,0,0,0,0,29,0,0,9,0,0,32,11,35,13,68,80,0,33,49,0,0,0,0,28,28,2,0,58,22,81,42,10,1,0,0,23,19,53,0,35,67,19,0,0,"06","085","512005","3"
"Block Group 4, Census Tract 5120.05, Santa Clara County, California",416,1122,490,0,416,0,20,42,0,19,0,45,0,0,18,46,31,50,5,78,62,59,0,0,0,0,53,0,12,40,16,35,35,8,37,53,5,20,18,98,17,0,19,22,34,0,18,10,0,"06","085","512005","4"
"Block Group 1, Census Tract 5121, Santa Clara County, California",478,1478,678,0,478,4,19,0,9,23,13,3,23,0,21,57,59,84,17,59,87,72,29,50,10,25,14,19,3,15,8,59,58,80,54,89,32,12,3,27,54,7,14,4,35,31,65,39,14,"06","085","512100","1"
"Block Group 2, Census Tract 5124.01, Santa Clara County, California",462,1498,830,0,462,11,0,0,21,13,0,0,14,0,39,75,47,105,19,18,100,45,36,44,34,17,0,0,15,60,76,54,79,47,59,60,46,82,6,28,55,13,0,0,112,53,22,19,0,"06","085","512401","2"
"Block Group 1, Census Tract 5124.01, Santa Clara County, California",941,3433,1649,0,941,0,0,10,0,0,14,95,31,39,74,87,41,118,69,173,190,41,249,130,56,18,23,50,83,55,111,80,134,119,95,150,31,108,68,56,66,99,4,35,78,105,97,88,14,"06","085","512401","1"
"Block Group 4, Census Tract 5001, Santa Clara County, California",982,2783,1673,0,982,47,33,0,19,0,19,0,0,14,58,63,108,177,73,133,238,72,121,82,20,0,43,0,35,68,130,122,433,264,48,15,62,0,34,110,15,12,0,36,102,30,0,70,0,"06","085","500100","4"
"Block Group 3, Census Tract 5001, Santa Clara County, California",571,2621,1033,21,571,19,0,0,0,26,0,49,40,64,104,93,58,13,74,0,31,29,168,138,48,20,26,62,0,157,40,133,132,127,27,58,0,21,24,4,19,9,0,15,226,158,167,87,51,"06","085","500100","3"
"Block Group 1, Census Tract 5001, Santa Clara County, California",250,537,473,0,250,0,0,16,0,0,45,0,0,14,14,8,47,19,34,53,0,0,0,38,6,0,0,0,22,55,0,34,28,19,0,8,0,5,0,0,0,0,0,13,28,0,15,0,8,"06","085","500100","1"
"Block Group 2, Census Tract 5001, Santa Clara County, California",622,1945,1008,0,622,29,45,18,0,57,0,5,0,14,59,10,49,90,15,78,153,15,15,84,17,0,0,60,0,76,99,68,86,110,20,17,11,5,38,18,34,15,14,0,181,129,30,0,52,"06","085","500100","2"
"Block Group 1, Census Tract 5004, Santa Clara County, California",610,1394,822,0,610,32,16,37,5,5,43,35,70,17,59,76,71,35,10,36,63,105,132,24,17,0,0,21,16,61,76,83,48,28,92,48,10,0,4,0,19,15,10,8,29,31,4,5,6,"06","085","500400","1"
"Block Group 2, Census Tract 5004, Santa Clara County, California",402,1090,648,0,402,16,0,5,5,18,10,0,7,14,22,45,39,14,31,43,133,42,42,29,8,15,7,5,23,40,47,45,67,54,19,51,5,10,14,24,12,5,0,14,4,40,0,20,21,"06","085","500400","2"
"Block Group 2, Census Tract 5005, Santa Clara County, California",660,1791,964,0,660,53,54,23,8,24,12,35,0,7,0,0,46,60,45,89,204,74,56,0,0,9,0,0,44,69,28,93,98,51,66,48,8,44,51,26,25,14,0,11,95,88,60,0,0,"06","085","500500","2"
"Block Group 4, Census Tract 5005, Santa Clara County, California",368,814,496,0,368,0,7,13,16,0,0,0,20,0,19,16,27,79,17,61,93,0,24,22,0,18,0,0,0,8,0,0,17,53,12,58,0,20,13,14,31,45,0,0,0,33,4,13,16,"06","085","500500","4"
"Block Group 1, Census Tract 5005, Santa Clara County, California",431,1107,642,0,431,7,0,14,0,0,8,8,0,7,17,24,9,83,94,48,112,0,9,17,0,7,0,10,0,0,84,27,25,25,76,110,8,17,0,20,8,27,18,0,46,0,29,43,42,"06","085","500500","1"
"Block Group 5, Census Tract 5005, Santa Clara County, California",305,789,433,0,305,0,11,0,0,8,12,0,0,7,19,67,15,9,38,29,90,12,11,48,30,0,0,0,9,0,11,60,9,6,23,27,37,20,35,91,56,6,30,24,12,9,0,13,2,"06","085","500500","5"
"Block Group 3, Census Tract 5005, Santa Clara County, California",267,793,488,0,267,0,0,8,65,0,0,11,12,0,0,14,9,22,11,46,69,42,23,44,8,0,0,21,16,10,9,41,0,0,36,24,105,0,0,6,0,0,0,0,37,16,20,8,0,"06","085","500500","3"
"Block Group 5, Census Tract 5016, Santa Clara County, California",361,1246,938,0,361,0,0,32,0,0,0,0,0,16,0,111,65,12,78,0,47,56,17,12,28,34,0,31,43,65,100,76,44,69,81,38,12,17,14,0,0,0,19,0,0,33,59,0,27,"06","085","501600","5"
"Block Group 4, Census Tract 5016, Santa Clara County, California",755,1976,1358,0,755,87,76,41,39,35,34,37,0,0,11,99,85,37,32,69,73,0,40,81,40,0,38,153,68,386,47,14,85,0,15,113,0,13,65,29,14,0,0,0,15,9,0,15,53,"06","085","501600","4"
"Block Group 1, Census Tract 5016, Santa Clara County, California",207,1228,548,0,207,16,0,0,0,33,0,45,0,0,0,28,11,12,38,24,0,93,81,46,0,0,0,14,165,117,57,0,0,0,149,0,0,0,0,0,0,0,0,41,0,0,59,46,13,"06","085","501600","1"
"Block Group 3, Census Tract 5016, Santa Clara County, California",637,1584,747,0,637,137,59,0,41,57,63,27,0,59,17,16,78,30,12,41,0,114,60,61,13,0,0,24,85,49,86,0,98,52,53,16,0,0,0,0,17,19,0,0,68,58,44,21,69,"06","085","501600","3"
"Block Group 2, Census Tract 5016, Santa Clara County, California",391,1056,705,0,391,0,0,16,30,17,83,0,0,49,11,76,14,17,27,51,0,0,0,17,16,0,28,100,82,305,14,72,0,0,69,0,0,0,0,0,16,0,0,0,65,17,0,0,30,"06","085","501600","2"
"Block Group 1, Census Tract 5018, Santa Clara County, California",499,1760,1023,0,499,0,0,37,42,33,0,20,0,18,11,21,49,30,94,76,68,67,21,29,52,20,30,0,0,100,53,52,69,25,119,32,15,0,0,25,11,0,30,0,88,141,34,11,10,"06","085","501800","1"
"Block Group 3, Census Tract 5018, Santa Clara County, California",397,1118,724,0,397,0,53,7,0,6,28,0,5,18,0,15,29,48,42,15,131,0,18,14,20,0,57,0,21,25,83,53,28,56,42,48,22,24,0,11,6,16,5,0,25,6,32,0,0,"06","085","501800","3"
"Block Group 4, Census Tract 5018, Santa Clara County, California",441,1170,707,0,441,0,0,0,41,6,0,0,5,0,0,56,48,56,7,131,91,27,16,69,15,0,0,10,0,42,10,35,7,78,22,35,64,24,14,30,0,14,0,10,25,8,91,35,34,"06","085","501800","4"
"Block Group 2, Census Tract 5018, Santa Clara County, California",436,1498,768,0,436,16,0,0,13,13,10,46,0,30,0,84,11,38,44,60,71,99,88,39,36,0,0,12,22,173,30,126,34,67,48,11,49,11,22,0,5,0,10,5,0,27,19,0,0,"06","085","501800","2"
"Block Group 2, Census Tract 5019, Santa Clara County, California",928,1841,998,0,928,0,42,53,0,49,0,43,62,18,183,224,88,37,70,28,31,33,47,76,79,45,21,0,23,120,122,79,35,144,5,67,14,44,24,18,0,2,1,0,72,11,112,39,32,"06","085","501900","2"
"Block Group 1, Census Tract 5019, Santa Clara County, California",1776,3748,2453,24,1776,14,99,79,92,15,0,14,13,24,37,139,189,218,146,280,417,49,42,26,14,35,0,0,51,280,311,286,223,137,81,159,14,0,0,14,0,67,61,23,94,40,39,0,4,"06","085","501900","1"
"Block Group 1, Census Tract 5020.02, Santa Clara County, California",214,675,403,0,214,10,37,0,0,4,7,18,8,9,7,0,41,15,0,18,40,23,0,8,18,16,11,29,21,85,31,0,36,23,46,18,0,9,6,0,20,23,0,23,5,10,6,0,0,"06","085","502002","1"
"Block Group 2, Census Tract 5020.02, Santa Clara County, California",510,1722,855,0,510,47,43,52,37,13,18,47,0,56,26,27,92,18,8,26,0,56,121,75,10,9,31,9,47,141,103,119,52,72,31,41,3,18,8,17,0,0,0,3,35,85,141,29,11,"06","085","502002","2"
"Block Group 3, Census Tract 5020.02, Santa Clara County, California",932,3073,1668,0,932,96,30,52,0,44,24,11,7,9,88,128,184,111,26,51,71,105,127,62,49,103,93,8,143,268,71,178,143,173,93,72,26,9,36,0,9,5,10,0,78,101,145,24,20,"06","085","502002","3"
"Block Group 3, Census Tract 5027.02, Santa Clara County, California",371,1079,567,0,371,0,0,15,14,0,0,0,17,14,15,0,56,72,17,46,105,14,66,25,0,0,0,15,0,17,25,71,50,25,46,52,15,14,35,49,0,0,0,15,53,39,57,0,0,"06","085","502702","3"
"Block Group 4, Census Tract 5027.02, Santa Clara County, California",562,1661,689,0,562,46,0,0,13,0,0,0,31,23,55,13,33,75,14,100,159,56,132,63,16,35,0,25,12,0,24,56,48,129,73,13,24,0,0,0,25,52,13,64,47,106,68,24,19,"06","085","502702","4"
"Block Group 5, Census Tract 5027.02, Santa Clara County, California",396,826,480,0,396,16,0,0,0,18,0,0,0,17,75,15,29,25,32,14,155,0,0,21,23,0,0,0,0,39,76,0,130,25,0,20,16,15,0,0,7,18,4,8,0,65,20,30,16,"06","085","502702","5"
"Block Group 1, Census Tract 5027.02, Santa Clara County, California",993,2118,1276,0,993,0,0,17,43,48,11,13,28,0,95,86,186,62,62,139,203,60,40,29,53,20,9,0,13,45,159,59,131,84,60,113,47,141,15,31,12,4,30,15,46,52,14,61,0,"06","085","502702","1"
"Block Group 2, Census Tract 5027.02, Santa Clara County, California",712,1726,871,0,712,13,0,0,34,19,9,64,0,14,22,21,63,125,0,97,231,0,76,58,16,0,0,0,22,27,44,83,39,92,142,98,18,26,48,28,0,40,30,0,37,52,77,16,20,"06","085","502702","2"
"Block Group 1, Census Tract 5029.01, Santa Clara County, California",516,1654,787,0,516,0,12,0,86,0,0,0,0,42,26,35,0,68,74,15,158,101,90,0,16,0,0,0,0,44,76,122,51,18,35,20,68,20,25,16,54,0,11,21,0,163,56,0,0,"06","085","502901","1"
"Block Group 3, Census Tract 5029.01, Santa Clara County, California",373,1056,424,0,373,0,0,0,16,0,0,15,31,16,0,0,40,79,51,62,63,30,39,36,41,0,0,0,19,0,28,32,17,54,67,19,48,15,5,0,28,0,31,0,11,79,32,0,0,"06","085","502901","3"
